"ID","TRUCK_ID","STATION_ID","STATION_TYPE","BUFFER","FINISHED","STATUS","START_TIME","END_TIME","TRUCK_LOAD"
342,64,4,Unload,Input,Yes,cd,"0,332732709124838","0,576367377419259",
343,70,4,Unload,Input,Yes,cd,"0,332733697655208","0,591034044085926",
344,84,4,Unload,Input,Yes,cd,"0,332734686185578","0,60924598853037",
345,91,4,Unload,Input,Yes,cd,"0,332735481250219","0,703690432974815",
346,95,4,Unload,Input,Yes,cd,"0,33273646978059","0,720671821863704",
347,6,4,Unload,Input,Yes,cd,"0,336064073518642","0,743782932974815",
348,7,4,Unload,Input,Yes,cd,"0,336065647037284","0,776653210752593",
349,9,4,Unload,Input,Yes,cd,"0,336067220555926","0,795437932974815",
350,14,4,Unload,Input,Yes,cd,"0,336068794074568","0,822382377419259",
351,19,4,Unload,Input,Yes,cd,"0,33607036759321","0,879951821863704",
352,24,4,Unload,Input,Yes,cd,"0,336071941111852","0,906062932974815",
353,30,4,Unload,Input,Yes,cd,"0,336073514630494","0,924137099641481",
354,32,4,Unload,Input,Yes,cd,"0,336075088149136","0,944791821863704",
355,33,4,Unload,Input,Yes,cd,"0,336076661667778","0,959544877419259",
356,38,4,Unload,Input,Yes,cd,"0,33607823518642","0,976822655197037",
357,40,4,Unload,Input,Yes,cd,"0,336079808705062","1,00860043297481",
358,41,4,Unload,Input,Yes,cd,"0,336081382223704","1,03460737741926",
359,49,4,Unload,Input,Yes,cd,"0,336082955742346","1,05488515519704",
360,50,4,Unload,Input,Yes,cd,"0,336084529260988","1,11252404408593",
361,51,4,Unload,Input,Yes,cd,"0,33608610277963","1,20010348853037",
362,57,4,Unload,Input,Yes,cd,"0,336087676298272","1,21828876630815",
363,59,4,Unload,Input,Yes,cd,"0,336089249816914","1,22532571075259",
364,66,4,Unload,Input,Yes,cd,"0,336090823335556","1,23699237741926",
365,69,4,Unload,Input,Yes,cd,"0,336092396854198","1,25713126630815",
366,80,4,Unload,Input,Yes,cd,"0,33609397037284","1,3170618218637",
367,83,4,Unload,Input,Yes,cd,"0,336095543891482","1,32994376630815",
368,88,4,Unload,Input,Yes,cd,"0,336097117410124","1,3529993218637",
369,92,4,Unload,Input,Yes,cd,"0,336098382974715","1,38118459964148",
370,93,4,Unload,Input,Yes,cd,"0,336099648539306","1,40533154408593",
371,1,4,Unload,Output,Yes,sag,"0,366157655197037","0,526786226625609",
372,12,4,Unload,Processing,Yes,d,"0,366157655197037","0,379362655197037",300
373,15,10,Shovel,Input,Yes,cc,"0,371994650354095","0,371994650354095",
374,15,10,Shovel,Processing,Yes,c,"0,371994650354095","0,371996075695746",300
375,15,10,Shovel,Output,Yes,v,"0,371996075695746","0,681440520140191",
376,12,4,Unload,Output,Yes,sag,"0,379362655197037","0,479641343721627",
377,20,4,Unload,Processing,Yes,d,"0,379362655197037","0,393529321863704",300
378,46,5,Shovel,Input,Yes,cc,"0,388823479831667","0,388823479831667",
379,46,5,Shovel,Processing,Yes,c,"0,388823479831667","0,388824468362037",300
380,46,5,Shovel,Output,Yes,v,"0,388824468362037","0,721546690584259",
381,48,2,Unload,Output,Yes,sag,"0,390872090942778","0,439808598879286",
382,62,2,Unload,Processing,Yes,d,"0,390872090942778","0,587733202053889",300
383,8,4,Unload,Input,Yes,cd,"0,391467630546049","1,42962654408593",
384,10,4,Unload,Input,Yes,cd,"0,391468594425432","1,52236959964148",
385,13,4,Unload,Input,Yes,cd,"0,391469558304815","1,5374218218637",
386,21,4,Unload,Input,Yes,cd,"0,391470522184198","1,66281876630815",
387,25,4,Unload,Input,Yes,cd,"0,39147148606358","1,6746243218637",
388,28,4,Unload,Input,Yes,cd,"0,391472449942963","1,69484043297481",
389,31,4,Unload,Input,Yes,cd,"0,391473413822346","1,71063904408593",
390,42,4,Unload,Input,Yes,cd,"0,391474377701728","1,72609348853037",
391,44,4,Unload,Input,Yes,cd,"0,391475152939838","1,74137126630815",
392,67,4,Unload,Input,Yes,cd,"0,391476116819221","1,76681987741926",
393,74,4,Unload,Input,Yes,cd,"0,391477080698603","1,84651904408593",
394,86,4,Unload,Input,Yes,cd,"0,391478044577986","1,91796959964148",
395,3,5,Unload,Input,Yes,cd,"0,392223647563874","2,75054087664136",
396,4,5,Unload,Input,Yes,cd,"0,392225072905525","2,7584853210858",
397,16,5,Unload,Input,Yes,cd,"0,392226498247176","2,77340198775247",
398,26,5,Unload,Input,Yes,cd,"0,392227923588827","2,88237198775247",
399,39,5,Unload,Input,Yes,cd,"0,392229348930479","2,89872615441914",
400,47,5,Unload,Input,Yes,cd,"0,39223077427213","2,98372615441914",
401,53,5,Unload,Input,Yes,cd,"0,392232199613781","3,00209643219691",
402,61,5,Unload,Input,Yes,cd,"0,392233624955432","3,01691115441914",
403,68,5,Unload,Input,Yes,cd,"0,392235050297083","3,06498976553025",
404,73,5,Unload,Input,Yes,cd,"0,392236475638735","3,08433004330802",
405,77,5,Unload,Input,Yes,cd,"0,392237900980386","3,24207698775247",
406,82,5,Unload,Input,Yes,cd,"0,392239326322037","3,2538653210858",
407,96,5,Unload,Input,Yes,cd,"0,392240751663688","3,26121920997469",
408,20,4,Unload,Output,Yes,sag,"0,393529321863704","0,633089321863704",
409,23,4,Unload,Processing,Yes,d,"0,393529321863704","0,472001544085926",300
410,97,2,Unload,Input,Yes,cd,"0,423925091310762","1,20381070205389",
411,5,3,Unload,Input,Yes,cd,"0,430956777467879","0,430956777467879",
412,5,3,Unload,Processing,Yes,d,"0,430956777467879","0,442345666356768",300
413,34,3,Unload,Input,Yes,cd,"0,430959009481212","0,442345666356768",
414,37,3,Unload,Input,Yes,cd,"0,430961241494545","0,489618444134545",
415,58,3,Unload,Input,Yes,cd,"0,430963473507879","0,489849833023434",
416,65,3,Unload,Input,Yes,cd,"0,430965705521212","0,602349833023434",
417,2,6,Shovel,Input,Yes,cc,"0,436290291846037","0,436290291846037",
418,2,6,Shovel,Processing,Yes,c,"0,436290291846037","0,436291865364679",300
419,2,6,Shovel,Output,Yes,v,"0,436291865364679","0,772354365364679",
420,48,10,Shovel,Input,Yes,cc,"0,439808598879286","0,439808598879286",
421,48,10,Shovel,Processing,Yes,c,"0,439808598879286","0,439810024220937",300
422,48,10,Shovel,Output,Yes,v,"0,439810024220937","0,832032246443159",
423,5,3,Unload,Output,Yes,sag,"0,442345666356768","0,784945666356768",
424,34,3,Unload,Processing,Yes,d,"0,442345666356768","0,489618444134545",300
425,23,4,Unload,Output,Yes,sag,"0,472001544085926","0,537574714817633",
426,27,4,Unload,Processing,Yes,d,"0,472001544085926","0,495557099641481",300
427,12,2,Shovel,Input,Yes,cc,"0,479641343721627","0,479641343721627",
428,12,2,Shovel,Processing,Yes,c,"0,479641343721627","0,47964230760101",300
429,12,2,Shovel,Output,Yes,v,"0,47964230760101","0,871108974267677",
430,34,3,Unload,Output,Yes,sag,"0,489618444134545","0,814926136442238",
431,37,3,Unload,Processing,Yes,d,"0,489618444134545","0,489849833023434",300
432,37,3,Unload,Output,Yes,sag,"0,489849833023434","1,27691043908404",
433,58,3,Unload,Processing,Yes,d,"0,489849833023434","0,602349833023434",300
434,27,4,Unload,Output,Yes,sag,"0,495557099641481","0,684466190550573",
435,29,4,Unload,Processing,Yes,d,"0,495557099641481","0,506967377419259",300
436,29,4,Unload,Output,Yes,sag,"0,506967377419259","0,667941061629786",
437,54,4,Unload,Processing,Yes,d,"0,506967377419259","0,520763766308148",373
438,54,4,Unload,Output,Yes,sag,"0,520763766308148","0,661313766308148",
439,55,4,Unload,Processing,Yes,d,"0,520763766308148","0,541081266308148",373
440,1,6,Shovel,Input,Yes,cc,"0,526786226625609","0,526786226625609",
441,1,6,Shovel,Processing,Yes,c,"0,526786226625609","0,526787800144251",300
442,1,6,Shovel,Output,Yes,v,"0,526787800144251","0,86285030014425",
443,23,6,Shovel,Input,Yes,cc,"0,537574714817633","0,537574714817633",
444,23,6,Shovel,Processing,Yes,c,"0,537574714817633","0,537576288336275",300
445,23,6,Shovel,Output,Yes,v,"0,537576288336275","0,873638788336275",
446,55,4,Unload,Output,Yes,sag,"0,541081266308148","0,681631266308148",
447,56,4,Unload,Processing,Yes,d,"0,541081266308148","0,562322099641482",300
448,56,4,Unload,Output,Yes,sag,"0,562322099641482","0,722226861546243",
449,60,4,Unload,Processing,Yes,d,"0,562322099641482","0,576367377419259",300
450,60,4,Unload,Output,Yes,sag,"0,576367377419259","0,744138805990688",
451,64,4,Unload,Processing,Yes,d,"0,576367377419259","0,591034044085926",300
452,62,2,Unload,Output,Yes,sag,"0,587733202053889","0,693048991527573",
453,63,2,Unload,Processing,Yes,d,"0,587733202053889","0,659122090942778",300
454,64,4,Unload,Output,Yes,sag,"0,591034044085926","0,745105472657354",
455,70,4,Unload,Processing,Yes,d,"0,591034044085926","0,60924598853037",300
456,58,3,Unload,Output,Yes,sag,"0,602349833023434","4,18563554730915",
457,65,3,Unload,Processing,Yes,d,"0,602349833023434","0,636433166356768",300
458,70,4,Unload,Output,Yes,sag,"0,60924598853037","1,04533487741926",
459,84,4,Unload,Processing,Yes,d,"0,60924598853037","0,703690432974815",300
460,20,5,Shovel,Input,Yes,cc,"0,633089321863704","0,633089321863704",
461,20,5,Shovel,Processing,Yes,c,"0,633089321863704","0,633090310394074",300
462,20,5,Shovel,Output,Yes,v,"0,633090310394074","0,965812532616297",
463,65,3,Unload,Output,Yes,sag,"0,636433166356768","1,12439470481831",
464,63,2,Unload,Output,Yes,sag,"0,659122090942778","0,738547090942778",
465,81,2,Unload,Processing,Yes,d,"0,659122090942778","0,744201535387222",300
466,54,6,Shovel,Input,Yes,cc,"0,661313766308148","0,661313766308148",
467,54,6,Shovel,Processing,Yes,c,"0,661313766308148","0,66131503187274",373
468,54,6,Shovel,Output,Yes,v,"0,66131503187274","0,997377531872739",
469,29,2,Shovel,Input,Yes,cc,"0,667941061629786","0,667941061629786",
470,29,2,Shovel,Processing,Yes,c,"0,667941061629786","0,667942025509168",300
471,29,2,Shovel,Output,Yes,v,"0,667942025509168","1,05940869217584",
472,15,5,Unload,Input,Yes,cd,"0,681440520140191","3,26469143219691",
473,55,6,Shovel,Input,Yes,cc,"0,681631266308148","0,681631266308148",
474,55,6,Shovel,Processing,Yes,c,"0,681631266308148","0,68163253187274",373
475,55,6,Shovel,Output,Yes,v,"0,68163253187274","1,01769503187274",
476,27,5,Shovel,Input,Yes,cc,"0,684466190550573","0,684466190550573",
477,27,5,Shovel,Processing,Yes,c,"0,684466190550573","0,684467179080943",300
478,27,5,Shovel,Output,Yes,v,"0,684467179080943","1,01718940130317",
479,62,2,Shovel,Input,Yes,cc,"0,693048991527573","0,693048991527573",
480,62,2,Shovel,Processing,Yes,c,"0,693048991527573","0,693049955406956",300
481,62,2,Shovel,Output,Yes,v,"0,693049955406956","1,08451662207362",
482,84,4,Unload,Output,Yes,sag,"0,703690432974815","0,840796815953538",
483,91,4,Unload,Processing,Yes,d,"0,703690432974815","0,720671821863704",373
484,91,4,Unload,Output,Yes,sag,"0,720671821863704","0,888212362404244",
485,95,4,Unload,Processing,Yes,d,"0,720671821863704","0,743782932974815",300
486,46,4,Unload,Input,Yes,cd,"0,721546690584259","1,95988876630815",
487,56,10,Shovel,Input,Yes,cc,"0,722226861546243","0,722226861546243",
488,56,10,Shovel,Processing,Yes,c,"0,722226861546243","0,722228286887894",300
489,56,10,Shovel,Output,Yes,v,"0,722228286887894","1,03167273133234",
490,63,6,Shovel,Input,Yes,cc,"0,738547090942778","0,738547090942778",
491,63,6,Shovel,Processing,Yes,c,"0,738547090942778","0,73854866446142",300
492,63,6,Shovel,Output,Yes,v,"0,73854866446142","1,07461116446142",
493,95,4,Unload,Output,Yes,sag,"0,743782932974815","0,889107257299139",
494,6,4,Unload,Processing,Yes,d,"0,743782932974815","0,776653210752593",300
495,60,2,Shovel,Input,Yes,cc,"0,744138805990688","0,744138805990688",
496,60,2,Shovel,Processing,Yes,c,"0,744138805990688","0,744139769870071",300
497,60,2,Shovel,Output,Yes,v,"0,744139769870071","1,13560643653674",
498,81,2,Unload,Output,Yes,sag,"0,744201535387222","0,804144931613637",
499,85,2,Unload,Processing,Yes,d,"0,744201535387222","0,829201535387222",300
500,64,10,Shovel,Input,Yes,cc,"0,745105472657354","0,745105472657354",
501,64,10,Shovel,Processing,Yes,c,"0,745105472657354","0,745106897999006",300
502,64,10,Shovel,Output,Yes,v,"0,745106897999006","1,13732912022123",
503,2,4,Unload,Input,Yes,cd,"0,772354365364679","2,11784015519704",
504,6,4,Unload,Output,Yes,sag,"0,776653210752593","0,879976287675669",
505,7,4,Unload,Processing,Yes,d,"0,776653210752593","0,795437932974815",300
506,5,5,Shovel,Input,Yes,cc,"0,784945666356768","0,784945666356768",
507,5,5,Shovel,Processing,Yes,c,"0,784945666356768","0,784946654887138",300
508,5,5,Shovel,Output,Yes,v,"0,784946654887138","1,11766887710936",
509,7,4,Unload,Output,Yes,sag,"0,795437932974815","1,00420389042162",
510,9,4,Unload,Processing,Yes,d,"0,795437932974815","0,822382377419259",300
511,81,6,Shovel,Input,Yes,cc,"0,804144931613637","0,804144931613637",
512,81,6,Shovel,Processing,Yes,c,"0,804144931613637","0,804146505132279",300
513,81,6,Shovel,Output,Yes,v,"0,804146505132279","1,14020900513228",
514,34,2,Shovel,Input,Yes,cc,"0,814926136442238","0,814926136442238",
515,34,2,Shovel,Processing,Yes,c,"0,814926136442238","0,814927100321621",300
516,34,2,Shovel,Output,Yes,v,"0,814927100321621","1,20639376698829",
517,9,4,Unload,Output,Yes,sag,"0,822382377419259","0,925399921278908",
518,14,4,Unload,Processing,Yes,d,"0,822382377419259","0,879951821863704",300
519,85,2,Unload,Output,Yes,sag,"0,829201535387222","1,11577296395865",
520,89,2,Unload,Processing,Yes,d,"0,829201535387222","1,00840292427611",300
521,48,5,Unload,Input,Yes,cd,"0,832032246443159","3,28867948775247",
522,84,7,Shovel,Input,Yes,cc,"0,840796815953538","0,840796815953538",
523,84,7,Shovel,Processing,Yes,c,"0,840796815953538","0,840798248150452",300
524,84,7,Shovel,Output,Yes,v,"0,840798248150452","1,10813158148379",
525,1,4,Unload,Input,Yes,cd,"0,86285030014425","2,13058515519704",
526,12,4,Unload,Input,Yes,cd,"0,871108974267677","2,16401959964148",
527,23,4,Unload,Input,Yes,cd,"0,873638788336275","2,17722459964148",
528,14,4,Unload,Output,Yes,sag,"0,879951821863704","1,03200060235151",
529,19,4,Unload,Processing,Yes,d,"0,879951821863704","0,906062932974815",300
530,6,10,Shovel,Input,Yes,cc,"0,879976287675669","0,879976287675669",
531,6,10,Shovel,Processing,Yes,c,"0,879976287675669","0,879977713017321",300
532,6,10,Shovel,Output,Yes,v,"0,879977713017321","1,18942215746177",
533,91,7,Shovel,Input,Yes,cc,"0,888212362404244","0,888212362404244",
534,91,7,Shovel,Processing,Yes,c,"0,888212362404244","0,888213514305247",373
535,91,7,Shovel,Output,Yes,v,"0,888213514305247","1,15554684763858",
536,95,6,Shovel,Input,Yes,cc,"0,889107257299139","0,889107257299139",
537,95,6,Shovel,Processing,Yes,c,"0,889107257299139","0,889108830817781",300
538,95,6,Shovel,Output,Yes,v,"0,889108830817781","1,22517133081778",
539,19,4,Unload,Output,Yes,sag,"0,906062932974815","1,03408674249862",
540,24,4,Unload,Processing,Yes,d,"0,906062932974815","0,924137099641481",300
541,24,4,Unload,Output,Yes,sag,"0,924137099641481","1,11069265519704",
542,30,4,Unload,Processing,Yes,d,"0,924137099641481","0,944791821863704",300
543,9,2,Shovel,Input,Yes,cc,"0,925399921278908","0,925399921278908",
544,9,2,Shovel,Processing,Yes,c,"0,925399921278908","0,925400885158291",300
545,9,2,Shovel,Output,Yes,v,"0,925400885158291","1,31686755182496",
546,30,4,Unload,Output,Yes,sag,"0,944791821863704","1,10349452456641",
547,32,4,Unload,Processing,Yes,d,"0,944791821863704","0,959544877419259",300
548,32,4,Unload,Output,Yes,sag,"0,959544877419259","1,0247893218637",
549,33,4,Unload,Processing,Yes,d,"0,959544877419259","0,976822655197037",300
550,20,4,Unload,Input,Yes,cd,"0,965812532616297","2,2556968218637",
551,33,4,Unload,Output,Yes,sag,"0,976822655197037","1,12618376630815",
552,38,4,Unload,Processing,Yes,d,"0,976822655197037","1,00860043297481",300
553,54,4,Unload,Input,Yes,cd,"0,997377531872739","2,26986348853037",
554,7,1,Shovel,Input,Yes,cc,"1,00420389042162","1,00420389042162",
555,7,1,Shovel,Processing,Yes,c,"1,00420389042162","1,00420612243496",300
556,7,1,Shovel,Output,Yes,v,"1,00420612243496","1,4351606678895",
557,89,2,Unload,Output,Yes,sag,"1,00840292427611","1,08844292427611",
558,98,2,Unload,Processing,Yes,d,"1,00840292427611","1,11721236872056",300
559,38,4,Unload,Output,Yes,sag,"1,00860043297481","1,16152543297481",
560,40,4,Unload,Processing,Yes,d,"1,00860043297481","1,03460737741926",300
561,27,4,Unload,Input,Yes,cd,"1,01718940130317","2,28365987741926",
562,55,4,Unload,Input,Yes,cd,"1,01769503187274","2,30721543297481",
563,32,2,Shovel,Input,Yes,cc,"1,0247893218637","1,0247893218637",
564,32,2,Shovel,Processing,Yes,c,"1,0247893218637","1,02479028574309",300
565,32,2,Shovel,Output,Yes,v,"1,02479028574309","1,41625695240975",
566,56,5,Unload,Input,Yes,cd,"1,03167273133234","3,36499893219691",
567,14,5,Shovel,Input,Yes,cc,"1,03200060235151","1,03200060235151",
568,14,5,Shovel,Processing,Yes,c,"1,03200060235151","1,03200159088188",300
569,14,5,Shovel,Output,Yes,v,"1,03200159088188","1,3647238131041",
570,19,6,Shovel,Input,Yes,cc,"1,03408674249862","1,03408674249862",
571,19,6,Shovel,Processing,Yes,c,"1,03408674249862","1,03408831601727",300
572,19,6,Shovel,Output,Yes,v,"1,03408831601727","1,37015081601727",
573,40,4,Unload,Output,Yes,sag,"1,03460737741926","1,14068284911737",
574,41,4,Unload,Processing,Yes,d,"1,03460737741926","1,05488515519704",300
575,70,1,Shovel,Input,Yes,cc,"1,04533487741926","1,04533487741926",
576,70,1,Shovel,Processing,Yes,c,"1,04533487741926","1,04533710943259",300
577,70,1,Shovel,Output,Yes,v,"1,04533710943259","1,47629165488714",
578,41,4,Unload,Output,Yes,sag,"1,05488515519704","1,26476015519704",
579,49,4,Unload,Processing,Yes,d,"1,05488515519704","1,11252404408593",300
580,29,4,Unload,Input,Yes,cd,"1,05940869217584","2,32753293297481",
581,63,4,Unload,Input,Yes,cd,"1,07461116446142","2,33894321075259",
582,62,4,Unload,Input,Yes,cd,"1,08451662207362","2,41033209964148",
583,89,2,Shovel,Input,Yes,cc,"1,08844292427611","1,08844292427611",
584,89,2,Shovel,Processing,Yes,c,"1,08844292427611","1,08844388815549",300
585,89,2,Shovel,Output,Yes,v,"1,08844388815549","1,47991055482216",
586,30,2,Shovel,Input,Yes,cc,"1,10349452456641","1,10349452456641",
587,30,2,Shovel,Processing,Yes,c,"1,10349452456641","1,10349548844579",300
588,30,2,Shovel,Output,Yes,v,"1,10349548844579","1,49496215511246",
589,84,5,Unload,Input,Yes,cd,"1,10813158148379","3,38623976553025",
590,24,10,Shovel,Input,Yes,cc,"1,11069265519704","1,11069265519704",
591,24,10,Shovel,Processing,Yes,c,"1,11069265519704","1,11069408053869",300
592,24,10,Shovel,Output,Yes,v,"1,11069408053869","1,42013852498313",
593,49,4,Unload,Output,Yes,sag,"1,11252404408593","1,24029677135865",
594,50,4,Unload,Processing,Yes,d,"1,11252404408593","1,20010348853037",300
595,85,1,Shovel,Input,Yes,cc,"1,11577296395865","1,11577296395865",
596,85,1,Shovel,Processing,Yes,c,"1,11577296395865","1,11577519597198",300
597,85,1,Shovel,Output,Yes,v,"1,11577519597198","1,54672974142653",
598,98,2,Unload,Output,Yes,sag,"1,11721236872056","1,18627758611186",
599,11,2,Unload,Processing,Yes,d,"1,11721236872056","1,13326403538722",300
600,5,4,Unload,Input,Yes,cd,"1,11766887710936","2,60719321075259",
601,65,2,Shovel,Input,Yes,cc,"1,12439470481831","1,12439470481831",
602,65,2,Shovel,Processing,Yes,c,"1,12439470481831","1,12439566869769",300
603,65,2,Shovel,Output,Yes,v,"1,12439566869769","1,51586233536436",
604,33,6,Shovel,Input,Yes,cc,"1,12618376630815","1,12618376630815",
605,33,6,Shovel,Processing,Yes,c,"1,12618376630815","1,12618533982679",300
606,33,6,Shovel,Output,Yes,v,"1,12618533982679","1,46224783982679",
607,11,2,Unload,Output,Yes,sag,"1,13326403538722","1,20890689253008",
608,22,2,Unload,Processing,Yes,d,"1,13326403538722","1,19157209094278",300
609,60,4,Unload,Input,Yes,cd,"1,13560643653674","2,61858209964148",
610,64,5,Unload,Input,Yes,cd,"1,13732912022123","3,48068420997469",
611,81,4,Unload,Input,Yes,cd,"1,14020900513228","2,63262737741926",
612,40,6,Shovel,Input,Yes,cc,"1,14068284911737","1,14068284911737",
613,40,6,Shovel,Processing,Yes,c,"1,14068284911737","1,14068442263601",300
614,40,6,Shovel,Output,Yes,v,"1,14068442263601","1,47674692263601",
615,91,5,Unload,Input,Yes,cd,"1,15554684763858","3,49535087664136",
616,38,2,Shovel,Input,Yes,cc,"1,16152543297481","1,16152543297481",
617,38,2,Shovel,Processing,Yes,c,"1,16152543297481","1,1615263968542",300
618,38,2,Shovel,Output,Yes,v,"1,1615263968542","1,55299306352086",
619,98,6,Shovel,Input,Yes,cc,"1,18627758611186","1,18627758611186",
620,98,6,Shovel,Processing,Yes,c,"1,18627758611186","1,1862791596305",300
621,98,6,Shovel,Output,Yes,v,"1,1862791596305","1,5223416596305",
622,6,5,Unload,Input,Yes,cd,"1,18942215746177","3,51233226553025",
623,22,2,Unload,Output,Yes,sag,"1,19157209094278","1,29973425310494",
624,45,2,Unload,Processing,Yes,d,"1,19157209094278","1,20381070205389",300
625,50,4,Unload,Output,Yes,sag,"1,20010348853037","1,3377843395942",
626,51,4,Unload,Processing,Yes,d,"1,20010348853037","1,21828876630815",300
627,45,2,Unload,Output,Yes,sag,"1,20381070205389","1,29206070205389",
628,97,2,Unload,Processing,Yes,d,"1,20381070205389","1,23345875760944",300
629,34,4,Unload,Input,Yes,cd,"1,20639376698829","2,7177068218637",
630,11,6,Shovel,Input,Yes,cc,"1,20890689253008","1,20890689253008",
631,11,6,Shovel,Processing,Yes,c,"1,20890689253008","1,20890846604872",300
632,11,6,Shovel,Output,Yes,v,"1,20890846604872","1,54497096604872",
633,51,4,Unload,Output,Yes,sag,"1,21828876630815","1,3330234601857",
634,57,4,Unload,Processing,Yes,d,"1,21828876630815","1,22532571075259",300
635,95,4,Unload,Input,Yes,cd,"1,22517133081778","2,76497959964148",
636,57,4,Unload,Output,Yes,sag,"1,22532571075259","1,42264829139775",
637,59,4,Unload,Processing,Yes,d,"1,22532571075259","1,23699237741926",300
638,97,2,Unload,Output,Yes,sag,"1,23345875760944","1,2990545022903",
639,59,4,Unload,Output,Yes,sag,"1,23699237741926","1,38115516811693",
640,66,4,Unload,Processing,Yes,d,"1,23699237741926","1,25713126630815",300
